doc_id,film,text,response_llama3.1
2869,Before the Flood,"very educating and many useful information! :) i learned there are two types of people: the people who deny climate change and people who don't! :) after all it doesn't matter which group you belong to, we are all sooo Fucked whether you believe in climate change or not! :)","{
  ""categories"": [""dominant-hegemonic""]
}"
2870,Before the Flood,"Being a concerned citizen of the world, I constantly find myself pondering over facts and activities that leave the planet worse than before. What will happen in a few years into the future? Are we, the humankind, so naive to admit the disastrous climate change? I live in Calcutta (kolkata) and it is already 36-37 degree celcius outside, with 23-25% humidity everyday, and no rain, no cloud-cover, and the excruciatingly scorching sun, makes me dizzy and sad. Fisher Stevens and…","{
  ""categories"": [""dominant-hegemonic""]
}"
2871,Before the Flood,Leo DiCaprio as Michael Moore. Unravels like homework by a student who have access.,"{
  ""categories"": [""oppositional""]
}"
2872,Before the Flood,"Leonardo Dicaprio shows why he is to become, if he isnt already...the greatest human alive.","{
  ""categories"": [""unclear/irrelevant""]
}"
2873,Before the Flood,"Last year, I cycled from the Netherlands to China, and I set several goals for myself along the way. No alcohol for the entire journey (more of a personal challenge), but also: no deodorant, and no buying plastic bottles. I would be trying to limit my polluting of the environment around me. While I was gone, Leonardo DiCaprio - newly anointed UN ambassador - traveled to the corners of the world to see the causes and effect of climate change.…","{
  ""categories"": [""negotiated""]
}"
2874,Before the Flood,"An important and interesting documentary on climate change fronted by Leonardo Dicaprio. In short: we are screwed unless the people in charge change their ways. A bit of a depressing follow up to Mr. Smith Goes to Washington. All the problems inherent in the US political structure noted in that film are still as prevalent today so... Well, the world was nice whilst it lasted, I guess.","{
  ""categories"": [""dominant-hegemonic""]
}"
2875,Before the Flood,"I am glad that this documentary was made, even though I felt it was talking to someone other than me. The movie is focused on America (even though what it preaches is relevant all over the world), and much of the information is not really ground breaking if you are already concerned about the environment. I am not complaining about this, as that is probably the best target audience to try to reach for a documentary like this. There's no…","{
  ""categories"": [""dominant-hegemonic""]
}"
2876,Before the Flood,"Thank you Mr. DiCaprio and Stevens for shedding light on something that everyone in Hollywood seems to be avoiding. Before the Flood explores Climate Change on a global scale, providing different perspectives on the matter and approaches on how to reverse such damages, if, sadly, people are even trying at all. The beautiful imagery of untouched nature in contrast to the horrifying destruction- from massive deforestation in Canada to the melting ice in Greenland- evoked so much emotion in myself…","{
  ""categories"": [""dominant-hegemonic""]
}"
2877,Before the Flood,"While I was watching this movie, I kept zoning out because I have this really painful pimple between my chin and my lip. It's one of those that feels like an ingrown hair, but on my face. So Leo would be talking about how coral reefs will be all dead in 20 years and I'd be busy poking at this little irritating bump not absorbing a thing. And that's why climate change will not be solved. Because up until it's too…","{
  ""categories"": [""negotiated""]
}"
2878,Before the Flood,"As far as preachy call to action docs go this one's pretty decent, with a mix of hope and despair and some scattered worthwhile information. It still falls into the trap of expecting a wholly sympathetic audience and has more interest in being flashy than being thorough, and it plays more like a doc about DiCaprio musing about climate change than a doc about climate change with DiCaprio as a host.","{
  ""categories"": [""negotiated""]
}"
2879,Before the Flood,fuck the petroleum industry,"{
  ""categories"": [""oppositional""]
}"
2880,Before the Flood,americans downing: where is the climate change?,"{
  ""categories"": [""oppositional""]
}"
2881,Before the Flood,Everyone is humanity needs to watch this for a different perspective on the current state of our actions and lifestyles.,"{
  ""categories"": [""dominant-hegemonic""]
}"
2882,Before the Flood,"Unfortunately this doc is more dated than Journey's Separate Ways video given the events of November 8, 2016.","{
  ""categories"": [""oppositional""]
}"
2883,Before the Flood,"""What haunts me the most, is that last panel. The one with the charred blackened sky, the planet that we collectively have left to ruin. The question is, can we change our course in time? Now if this was a movie we could write the ending of this script and we could figure a way out of this mess. But real life doesn't work like that and we can't pretend we know how this is gunna end. The only thing we can do, is control what we do next, how we live our lives, what we consume, how we get involved....""","{
  ""categories"": [""dominant-hegemonic""]
}"
2884,Before the Flood,"""It seemed like a positive thing at the time, you know? Changing your light bulb. But it's pretty clear that we're way beyond that point now. Things have taken a massive turn for the worse."" ""These folks know they don't have to win a legitimate scientific debate. They just need to divide the public. "" Best part, undoubtedly, has to be that part where Leo cracks that joke about Mordor to that oil company boss, and the oil company boss…","{
  ""categories"": [""dominant-hegemonic""]
}"
2885,Before the Flood,"An informative documentary about climate change, explained to us by Leonardo DiCaprio and experts. It explained the basics of what is happening in the field of climate change without making it sound far-fetched and complicated; explaining it in layman's terms and things we all can relate to. Leonardo DiCaprio also added a narrative to the documentary, namely a story his mother used to tell him, which added some depth and bleakness to the situation we live it today. This helped…","{
  ""categories"": [""dominant-hegemonic""]
}"
2886,Before the Flood,Five stars simply for the fact that this was the last thing I watched before The Neon Demon became president,"{
  ""categories"": [""oppositional""]
}"
2887,Before the Flood,"The message was powerful and important. The method of delivery felt contrived at best, hypocritical at worst. I also have a tough time with documentaries in which the presenter or interviewer is a main focal point. Let the info speak for itself.","{
  ""categories"": [""negotiated""]
}"
